sample 0,sample 1,sample 2,sample 3,sample 4,sample 5,sample 6,sample 7,sample 8,sample 9,sample 10,sample 11,sample 12,sample 13,sample 14,sample 15,sample 16,sample 17,sample 18,sample 19,sample 20,sample 21,sample 22,sample 23,sample 24,sample 25,sample 26,sample 27,sample 28,sample 29,sample 30,sample 31,sample 32,sample 33,sample 34,sample 35,sample 36,sample 37,sample 38,sample 39
0.016518,-0.045044,-0.007042,-0.113823,-0.008255,0.022232,-0.041702,-0.017372,-0.113647,0.082962,0.062065,-0.054886,-0.035324,-0.018181,0.024117,-0.115044,-0.040359,-0.04055,0.008965,0.006042,-0.002296,-0.01487,0.015541,0.029243,0.003265,-0.027382,-0.055679,0.052559,-0.006973,-0.03653,-0.019165,0.101448,0.06366,0.023613,-0.06163,0.05999,-0.012375,-0.034599,-0.066467,-0.022194
0.04052,-0.057449,0.006783,-0.001549,-0.013428,0.011124,-0.028969,-0.037788,-0.092926,0.074448,0.058159,-0.045959,-0.028244,0.003487,0.019836,-0.090347,-0.039764,-0.018768,0.039551,0.000893,0.022781,-0.042526,0.020844,0.022652,-0.001541,-0.029404,-0.078476,0.055107,-0.033432,-0.013603,-0.003647,0.083603,0.067314,0.011314,-0.053413,0.080513,-0.032738,-0.042953,-0.086594,-0.011902
0.062599,-0.069855,0.017761,0.047119,-0.021927,-0.002289,-0.016136,-0.052399,-0.072037,0.063446,0.026451,-0.036697,-0.022102,0.006172,0.01403,-0.051163,-0.040016,0.004478,0.04554,-0.003151,0.039642,-0.064156,0.026848,0.017128,-0.007713,-0.035072,-0.094131,0.056686,-0.058769,0.011665,0.006989,0.0625,0.067207,0.018227,-0.044304,0.085144,-0.050903,-0.051308,-0.102119,0.000122
0.07518,-0.080276,0.014641,0.071732,-0.026604,-0.019295,-0.003899,-0.054771,-0.048805,0.040413,0.001823,-0.029129,-0.014275,-0.018623,-0.000549,-0.018906,-0.044472,0.020493,0.0037,-0.006584,0.04422,-0.076286,0.029976,0.006714,-0.014847,-0.041718,-0.104568,0.059906,-0.077774,0.034134,0.01004,0.036247,0.063828,0.028496,-0.02359,0.081352,-0.103928,-0.059311,-0.101807,0.015228
0.08345,-0.083405,0.000732,0.089951,-0.029655,-0.035866,0.012161,-0.049599,-0.021202,0.010216,-0.019951,-0.017509,-0.001488,-0.018051,-0.022667,0.005135,-0.045197,0.025299,-0.028397,-0.01152,0.051979,-0.082275,0.029335,-0.002655,-0.020363,-0.046967,-0.107368,0.053955,-0.089417,0.051094,0.008499,0.006645,0.054054,0.01033,0.000687,0.076653,-0.1614,-0.060822,-0.087105,0.02903
0.089973,-0.081398,-0.007126,0.122688,-0.037971,-0.048058,0.028351,-0.040894,0.006226,-0.016815,-0.049568,-0.004021,0.02034,-0.01207,-0.043144,0.032387,-0.04258,0.028206,-3.81E-05,-0.015739,0.0662,-0.084206,0.029793,-0.007408,-0.024353,-0.050529,-0.099037,0.04261,-0.09687,0.058319,0.006676,-0.017235,0.039444,-0.011475,0.019371,0.066902,-0.118568,-0.058228,-0.053101,0.043823
0.091949,-0.077942,-0.006371,0.162132,-0.04438,-0.059174,0.038788,-0.030586,0.035995,-0.047287,-0.067497,0.010788,0.044418,-0.034332,-0.059418,0.073158,-0.039726,0.037712,0.05098,-0.016907,0.080421,-0.075127,0.02491,-0.011055,-0.030167,-0.04557,-0.084526,0.03006,-0.09951,0.058388,0.007736,-0.038795,0.021873,-0.01535,0.034561,0.050377,-0.030846,-0.044991,-0.013931,0.058243
0.089119,-0.069839,0.00502,0.164337,-0.042389,-0.070206,0.043907,-0.025085,0.064758,-0.068649,-0.062202,0.020164,0.062485,-0.045929,-0.063278,0.113808,-0.037712,0.051323,0.048416,-0.015831,0.087173,-0.061584,0.0158,-0.013077,-0.036972,-0.03801,-0.070496,0.016174,-0.094589,0.058441,0.011375,-0.056267,0.009369,-0.022926,0.045708,0.030594,0.017799,-0.019791,0.01049,0.063782
0.081337,-0.06076,0.011574,0.162971,-0.034164,-0.075668,0.054855,-0.019882,0.086472,-0.075615,-0.045105,0.022812,0.067032,-0.057983,-0.05674,0.131706,-0.029694,0.063812,0.057808,-0.017097,0.082375,-0.043831,0.010582,-0.013351,-0.040703,-0.031799,-0.05661,0.000717,-0.08181,0.052353,0.012131,-0.063301,0.001801,-0.024803,0.053574,0.014076,0.044014,0.003937,0.025734,0.063782
0.062584,-0.050941,0.006317,0.136337,-0.022957,-0.079697,0.060387,-0.011795,0.098923,-0.075768,-0.03289,0.027061,0.067604,-0.068863,-0.04921,0.136307,-0.018356,0.068832,0.081261,-0.013443,0.069527,-0.017494,0.001701,-0.017967,-0.045937,-0.019386,-0.035133,-0.015572,-0.069778,0.040894,0.007851,-0.065544,-0.010376,-0.006256,0.055527,-0.001122,0.102211,0.018913,0.033707,0.053185
0.033867,-0.035919,-0.000275,0.092972,-0.005646,-0.084587,0.053238,0.003723,0.10453,-0.071442,-0.035774,0.034737,0.068855,-0.084091,-0.040459,0.139229,-0.002953,0.06456,0.089867,-0.008736,0.048447,0.00753,-0.01416,-0.025841,-0.04982,-0.004486,-0.014389,-0.030251,-0.058334,0.031082,0.002686,-0.061691,-0.02182,0.01368,0.055092,-0.012871,0.144089,0.029793,0.047012,0.035942
0.005966,-0.018326,-0.008095,0.074486,0.015236,-0.084366,0.040009,0.005157,0.102806,-0.063599,-0.04052,0.046295,0.062576,-0.094063,-0.03466,0.133568,0.016724,0.052963,0.068413,-0.010498,0.020905,0.034325,-0.027512,-0.029533,-0.050369,0.009964,-0.002731,-0.04274,-0.043137,0.01844,-0.003128,-0.049393,-0.028824,0.015236,0.050301,-0.02298,0.11293,0.043488,0.06366,0.015419
-0.021782,-3.81E-05,-0.00943,0.06842,0.034004,-0.076828,0.028587,-0.004524,0.093033,-0.045876,-0.033577,0.057991,0.049034,-0.05764,-0.033348,0.114021,0.035095,0.036407,0.050064,-0.012009,-0.009941,0.054428,-0.033951,-0.028954,-0.048416,0.026611,0.010803,-0.054268,-0.023827,0.005348,-0.003593,-0.033966,-0.036118,0.00071,0.039558,-0.038681,0.10186,0.05497,0.059319,-0.046524
-0.048225,0.022438,0.000412,0.060951,0.047401,-0.067963,0.019821,-0.013214,0.077736,-0.026627,-0.024956,0.062096,0.032547,-0.024803,-0.028412,0.081223,0.053528,0.021614,0.070122,-0.013062,-0.037033,0.078384,-0.037369,-0.024384,-0.040329,0.04052,0.02829,-0.064674,0.002251,-0.00174,0.008629,-0.016693,-0.046547,-0.002594,0.025406,-0.05867,0.129585,0.062065,0.033722,-0.098892
-0.066368,0.043983,0.012871,0.038437,0.054482,-0.059425,0.005463,-0.02726,0.056526,-0.012558,-0.015244,0.062653,0.014069,-0.020325,-0.016602,0.036079,0.070862,0.017242,0.055908,-0.015388,-0.058449,0.093628,-0.040939,-0.018639,-0.027534,0.051338,0.043686,-0.070839,0.026947,-0.008217,0.022942,0.002892,-0.057137,0.009094,0.010712,-0.069473,0.154366,0.063179,0.004738,-0.074402
-0.07959,0.060371,0.015579,0.015381,0.055916,-0.045593,-0.01001,-0.028679,0.03495,0.002029,-0.001114,0.059929,-0.009888,-0.012337,-0.004395,-0.009827,0.081741,0.017006,0.016777,-0.016075,-0.078842,0.102676,-0.043434,-0.015106,-0.01635,0.061508,0.056122,-0.066864,0.048691,-0.013397,0.030968,0.017891,-0.060417,0.011116,-0.002907,-0.072655,0.136902,0.061119,-0.011032,-0.020042
-0.089455,0.0756,0.01078,-0.005043,0.051476,-0.026428,-0.022072,-0.032509,0.014717,0.014046,0.014374,0.054337,-0.032326,0.02253,0.005951,-0.04615,0.082245,0.006729,-0.003296,-0.017036,-0.091789,0.104683,-0.046959,-0.011063,-0.006714,0.06633,0.063881,-0.05439,0.072144,-0.01857,0.03492,0.025925,-0.059448,0.000366,-0.013725,-0.069534,0.073967,0.052567,-0.013039,0.015038
-0.091438,0.084114,0.009361,-0.043404,0.04438,-0.005676,-0.029297,-0.036705,-0.004707,0.019905,0.020889,0.051979,-0.05159,0.061638,0.013039,-0.07959,0.083038,-0.012024,-0.019371,-0.016846,-0.096313,0.072166,-0.045815,-0.002808,0.009155,0.066444,0.065598,-0.042686,0.092415,-0.027443,0.037796,0.032394,-0.056641,-0.008186,-0.024025,-0.055252,0.024757,0.036797,-0.010414,0.029076
-0.086197,0.08654,0.007912,-0.087357,0.032303,0.014565,-0.034775,-0.034645,-0.024673,0.018951,0.019096,0.048912,-0.066536,0.070663,0.014854,-0.103951,0.092911,-0.032394,-0.053757,-0.012856,-0.100288,0.094444,-0.034035,0.009956,0.026688,0.062767,0.06356,-0.029297,0.105415,-0.034737,0.041573,0.035294,-0.0495,-0.004913,-0.039879,-0.04213,-0.025314,0.020454,-0.009766,0.049583
-0.075279,0.083183,0.007782,-0.119179,0.016113,0.034805,-0.033417,-0.032219,-0.043068,0.01442,0.030571,0.046402,-0.072891,0.073418,0.015434,-0.115654,0.093681,-0.050087,-0.098434,-0.008545,-0.097565,0.10321,-0.021141,0.019516,0.039337,0.056,0.058624,-0.012321,0.112656,-0.039566,0.045547,0.034111,-0.039543,0.00531,-0.04895,-0.031021,-0.075897,-0.001007,-0.018623,0.045303
-0.062149,0.071686,0.012802,-0.139137,-8.39E-05,0.05648,-0.052467,-0.017632,-0.053925,0.017044,0.053139,0.017914,-0.073486,0.080078,0.017418,-0.123543,0.072968,-0.059708,-0.09832,-0.006516,-0.082146,0.06987,-0.009346,0.026375,0.05088,0.045624,0.051346,0.004494,0.112213,-0.038864,0.045021,0.025826,-0.023399,0.009773,-0.058807,-0.022583,-0.09185,-0.015129,-0.030632,0.013985
-0.047714,0.054985,0.021484,-0.150726,-0.017494,0.07769,-0.089714,-0.004204,-0.065369,0.022728,0.069214,-0.001266,-0.06398,0.070473,0.021248,-0.124252,0.057014,-0.059334,-0.069229,-0.006271,-0.064011,0.077766,0.003036,0.033775,0.057625,0.033363,0.041939,0.02021,0.099838,-0.036652,0.035538,0.007072,-0.006195,0.014755,-0.060432,-0.011429,-0.069199,-0.026634,-0.031242,0.020279
-0.033463,0.030228,0.028564,-0.156914,-0.028656,0.088249,-0.086227,0.01033,-0.07505,0.022087,0.069824,0.022606,-0.042076,0.0522,0.022957,-0.113312,0.04277,-0.052567,-0.063652,0.002106,-0.046494,0.037605,0.016876,0.034554,0.061287,0.023384,0.029404,0.032181,0.077705,-0.034805,0.019928,-0.01339,0.006454,0.023148,-0.069969,0.009186,-0.041122,-0.042641,-0.020393,0.064232
-0.022392,0.004776,0.027565,-0.15863,-0.030167,0.092239,-0.040939,0.022301,-0.074791,0.023064,0.059319,0.029167,-0.017921,0.048706,0.024544,-0.085732,-0.00071,-0.04496,-0.068962,0.010025,-0.027855,-0.044937,0.031776,0.029633,0.06514,0.009636,0.01445,0.044014,0.051712,-0.028549,0.001244,-0.030678,0.020859,0.017715,-0.076912,0.031654,-0.033463,-0.052185,-0.002235,0.096771
-0.007225,-0.056808,0.022377,-0.149261,-0.032204,0.098633,0.028038,0.02562,-0.068893,0.029465,0.04866,0.035103,-0.004082,0.046181,0.029396,-0.045059,-0.022461,-0.035561,-0.060394,0.015076,-0.009842,-0.121445,0.046341,0.023018,0.064224,-0.003525,0.000191,0.057816,0.022018,-0.022736,-0.016121,-0.044739,0.03524,0.008301,-0.0317,0.050552,-0.013184,-0.057571,0.011909,0.058937
0.006798,-0.124733,0.016357,-0.11869,-0.034248,0.101357,0.050201,0.031296,-0.062813,0.037354,0.041443,0.028069,0.009796,0.025002,0.031662,-0.003906,-0.015587,-0.02446,-0.046127,0.010071,0.00824,-0.120369,0.057953,0.013878,0.06015,-0.012657,-0.011154,0.064598,-0.010742,-0.014656,-0.026154,-0.058807,0.041695,0.008202,0.002174,0.060043,0.021347,-0.054108,0.009842,-0.008766
0.016144,-0.097359,0.012459,-0.06881,-0.034302,0.097916,0.026154,0.038818,-0.055862,0.043701,0.031433,-0.000877,0.028557,0.008949,0.034019,0.031593,-0.029648,-0.012848,-0.044548,-0.001419,0.023399,-0.080429,0.061531,0.006439,0.049889,-0.021828,-0.022598,0.061913,-0.039215,-0.000351,-0.029976,-0.069832,0.041092,0.01255,0.001114,0.059418,0.029968,-0.048805,0.005798,-0.040428
0.026024,-0.034546,0.006973,-0.007996,-0.030571,0.090385,0.037239,0.04599,-0.042053,0.048058,0.010628,-0.008316,0.048599,0.008774,0.035591,0.055359,-0.039047,0.003296,-0.036842,0.022751,0.033615,-0.103889,0.064766,-0.002739,0.034904,-0.029327,-0.033867,0.053673,-0.064697,0.012901,-0.032013,-0.071457,0.038605,0.01474,-0.006386,0.053497,0.010315,-0.041267,0.011513,-0.057549
0.03051,-0.012505,-0.002785,0.050285,-0.02858,0.080177,0.05378,0.048164,-0.026176,0.047318,-0.010483,-0.034882,0.069199,0.001244,0.033028,0.070488,-0.044418,0.021927,-0.021652,0.028893,0.041023,-0.09536,0.066879,-0.017708,0.0177,-0.034973,-0.035179,0.046227,-0.087341,0.020477,-0.035049,-0.069572,0.035759,0.007378,0.019966,0.043282,-0.00399,-0.026276,0.017792,-0.069473
0.030281,-0.014496,-0.010399,0.091858,-0.029419,0.064445,0.077431,0.046333,-0.010757,0.037361,-0.026505,-0.050781,0.079208,-0.014633,0.032036,0.082733,-0.040367,0.040291,-0.019196,0.00592,0.051582,-0.058029,0.061783,-0.02861,-0.002892,-0.038445,-0.027824,0.038315,-0.102058,0.029724,-0.033989,-0.063194,0.032562,-0.001923,0.071526,0.031204,-0.00116,-0.013054,0.024704,-0.063141
0.029961,0.012329,-0.01683,0.12278,-0.02581,0.046455,0.120895,0.042282,0.006325,0.024422,-0.040611,-0.04689,0.081276,-0.023972,0.034157,0.093033,-0.045273,0.056976,-0.016678,0.020294,0.068802,-0.044762,0.054214,-0.031998,-0.019089,-0.040909,-0.023857,0.022575,-0.107857,0.038345,-0.025902,-0.047264,0.030052,-0.009377,0.069801,0.020233,-0.008583,0.000381,0.037376,-0.039017
0.036293,0.057182,-0.025787,0.154144,-0.062096,0.030144,0.125717,0.040947,0.020462,0.012703,-0.045624,-0.07975,0.074379,-0.021271,0.035225,0.106056,-0.072929,0.067482,-0.00766,0.02948,0.085648,-0.036942,0.044067,-0.034409,-0.036194,-0.038612,-0.01712,0.007271,-0.104469,0.04023,-0.015282,-0.025375,0.029411,-0.015984,0.052711,0.008446,-0.03653,0.013016,0.04705,-0.020081
0.045746,0.045578,-0.030991,0.182274,-0.101044,0.011673,0.060852,0.041458,0.034828,-0.001343,-0.038361,-0.11451,0.063629,-0.012093,0.030296,0.111038,-0.058411,0.066238,0.002907,-3.05E-05,0.094872,-0.011833,0.033768,-0.03614,-0.053795,-0.033806,-0.005455,-0.006287,-0.093933,0.03978,-0.001053,-0.001564,0.026924,-0.017738,0.061508,-0.003174,-0.063187,0.029549,0.047501,-0.011093
0.048378,0.034203,-0.028,0.190224,-0.05809,-0.010529,-0.016037,0.035217,0.048035,-0.018486,-0.027084,-0.131012,0.053383,-0.012054,0.024696,0.094719,-0.03376,0.057251,0.005188,-0.024948,0.093231,0.039589,0.021736,-0.031036,-0.063492,-0.032127,0.004288,-0.023445,-0.080269,0.037003,0.009445,0.026627,0.026497,-0.01519,0.07309,-0.01548,-0.082893,0.045433,0.041481,0.022377
0.048782,0.059494,-0.025459,0.165398,0.017517,-0.033096,-0.03244,0.029182,0.049759,-0.034462,-0.024162,-0.115883,0.041679,-0.019936,0.016464,0.068169,-0.039215,0.04702,0.001656,-0.004921,0.082603,0.063263,0.008675,-0.021561,-0.074692,-0.027534,0.01265,-0.038948,-0.06353,0.032677,0.011238,0.056366,0.02887,-0.007637,0.080849,-0.02037,-0.099922,0.048302,0.033539,0.059174
0.044037,0.097801,-0.022133,0.11937,0.074806,-0.053009,-0.021027,0.026306,0.049217,-0.04747,-0.027664,-0.073578,0.035065,-0.023186,0.004021,0.044777,-0.052132,0.031609,0.015709,0.015343,0.071404,0.063904,-0.003372,-0.013,-0.076904,-0.020142,0.020149,-0.050682,-0.040604,0.027878,0.013306,0.078964,0.032074,-0.001442,0.0812,-0.020538,-0.097305,0.047516,0.025421,0.049881
0.036743,0.112213,-0.011749,0.076912,0.120247,-0.068344,-0.028488,0.016769,0.051765,-0.054482,-0.027443,-0.051414,0.019852,-0.020081,-0.00499,0.019958,-0.048935,0.014069,0.043365,0.001122,0.061737,0.065872,-0.020477,-0.001411,-0.057907,-0.012726,0.029106,-0.059212,-0.015396,0.022545,0.014343,0.099075,0.036812,-0.002403,0.065689,-0.019279,-0.065384,0.042809,0.012619,0.013123
0.032494,0.074844,0.002472,0.046486,0.16156,-0.073982,-0.050316,-0.002655,0.044907,-0.055115,-0.018967,-0.038559,0.000473,-0.016541,-0.014221,-0.007355,-0.039299,-0.003166,0.061119,0.000862,0.044853,0.054054,-0.034485,0.015419,-0.038536,-0.006607,0.036125,-0.062645,0.008743,0.012993,0.010582,0.116714,0.03273,0.00222,0.032005,-0.011314,-0.032104,0.030899,-0.000717,-0.015251
0.025917,0.036179,0.010963,0.015022,0.161545,-0.077736,-0.063934,-0.019592,0.037117,-0.052513,-0.00634,-0.015579,-0.012604,-0.013748,-0.021461,-0.028687,-0.052841,-0.021133,0.061584,0.02079,0.022179,0.031197,-0.048973,0.0299,-0.019089,0.000229,0.039223,-0.06012,0.031944,0.000984,0.003632,0.124153,0.021751,0.015274,-0.012428,-0.004128,-0.014618,0.019257,-0.010063,-0.021355
0.019188,-0.002586,0.014969,-0.023247,0.114937,-0.080269,-0.067039,-0.028656,0.030281,-0.044624,-0.004066,0.021049,-0.026863,-0.013489,-0.032112,-0.046715,-0.053398,-0.037201,0.050781,0.025703,2.29E-05,0.000824,-0.066238,0.039185,0.006554,0.008759,0.035515,-0.052246,0.052635,-0.007469,-0.006607,0.122513,0.011108,0.027496,-0.036926,0.008537,0.000748,0.005196,-0.02066,-0.027977
0.013,-0.048492,0.015457,-0.062218,0.093811,-0.079521,-0.06752,-0.038498,0.021896,-0.035042,-0.012466,0.067467,-0.035904,-0.015472,-0.039337,-0.064873,-0.030563,-0.052383,0.039581,-0.005119,-0.027901,-0.009102,-0.074722,0.046127,0.014244,0.010468,0.02652,-0.043365,0.069145,-0.014977,-0.020477,0.113472,0.004601,0.039757,-0.025558,0.016533,0.02282,-0.016464,-0.033958,-0.048805
0.006721,-0.071877,0.006836,-0.097298,0.105606,-0.07312,-0.028694,-0.048508,0.019356,-0.028313,-0.017181,0.097801,-0.042374,-0.01474,-0.036919,-0.080559,-0.013695,-0.066154,0.032219,-0.008087,-0.05735,-0.006332,-0.079498,0.050423,0.003319,0.010757,0.018135,-0.029182,0.081276,-0.021393,-0.034775,0.095444,-0.003998,0.049065,-0.026443,0.01915,0.042328,-0.043205,-0.045235,-0.061844
0.003906,-0.057274,0.00061,-0.126114,0.117241,-0.053596,0.016441,-0.05751,0.012917,-0.022964,-0.017639,0.107048,-0.051262,-0.01432,-0.034996,-0.090843,-0.009941,-0.074318,0.030022,0.024345,-0.076401,-0.017387,-0.082352,0.054558,0.006454,0.011398,0.002853,-0.00943,0.087906,-0.02784,-0.043915,0.068726,-0.015938,0.050125,-0.047333,0.023293,0.042381,-0.062378,-0.050011,-0.073883
0.007347,-0.03878,-0.000351,-0.138557,0.079651,-0.033592,0.016655,-0.065498,0.002975,-0.014786,-0.020729,0.098656,-0.06189,-0.010506,-0.016373,-0.09465,-0.003365,-0.072517,0.032715,0.013542,-0.086311,-0.026985,-0.07975,0.05584,0.036819,0.007713,-0.015503,0.006012,0.087349,-0.034454,-0.047935,0.0382,-0.026344,0.045792,-0.055756,0.021225,0.030434,-0.070648,-0.046677,-0.076584
0.010132,-0.048737,-0.001213,-0.124641,-0.009171,-0.01545,-0.005508,-0.072746,-0.00824,-0.008438,-0.022491,0.070862,-0.064224,-0.006302,0.002083,-0.092987,0.016228,-0.061386,0.028915,-0.000351,-0.091309,-0.030045,-0.069084,0.050507,0.066643,0.005707,-0.029495,0.021202,0.083191,-0.038841,-0.045944,0.006042,-0.039764,0.041199,-0.054817,0.021523,0.028847,-0.075043,-0.039101,-0.047455
0.008919,-0.051804,-0.003525,-0.102272,-0.069092,-0.004959,-0.027039,-0.081093,-0.016739,-0.00885,-0.015007,0.050468,-0.049591,-0.00251,-0.023094,-0.085968,0.027664,-0.045464,0.013664,0.003281,-0.091904,-0.031616,-0.05233,0.040588,0.075867,0.004219,-0.042839,0.032639,0.072784,-0.041824,-0.04026,-0.02774,-0.046005,0.03273,-0.052422,0.014595,0.041039,-0.075302,-0.03038,-0.002396
0.00956,-0.037125,-0.007294,-0.086708,-0.103828,0.004211,-0.011414,-0.082962,-0.019661,-0.006683,-0.004417,0.052193,-0.037109,0.006599,-0.05098,-0.071785,0.037064,-0.024353,-0.001854,0.000168,-0.084198,-0.042038,-0.033134,0.028236,0.07959,0.002426,-0.056297,0.040794,0.05114,-0.042786,-0.036491,-0.061096,-0.044998,0.017342,-0.045174,0.006126,0.046455,-0.06929,-0.017067,0.035881
0.012077,-0.038193,-0.009331,-0.070633,-0.148781,0.016708,0.007782,-0.076645,-0.027199,-0.003197,0.000229,0.048691,-0.024223,0.013054,-0.050339,-0.04657,0.0569,-0.001717,-0.008904,-0.018578,-0.075104,-0.044464,-0.011757,0.012138,0.07991,0.002708,-0.070534,0.047699,0.024506,-0.03936,-0.029526,-0.091164,-0.042709,-0.004677,-0.017906,0.001778,0.036606,-0.055122,-0.003784,0.060341
0.009697,-0.05661,-0.009216,-0.051048,-0.16069,0.021179,0.001625,-0.068695,-0.032837,-0.001595,0.002487,0.029305,-0.008881,0.022255,-0.064529,-0.01815,0.072258,0.012573,-0.009666,-0.035492,-0.071671,-0.034767,0.009094,-0.004631,0.07058,0.006126,-0.080017,0.048805,0.002045,-0.030975,-0.013611,-0.11216,-0.040703,-0.030434,0.01609,-0.006477,0.028214,-0.035149,0.007278,0.081291
-0.000671,-0.055771,-0.005669,-0.028305,-0.126617,0.024155,0.002289,-0.065048,-0.038498,0.003738,0.009056,0.013458,0.004608,0.034966,-0.069908,0.002708,0.075806,0.025864,0.000603,-0.016663,-0.062576,-0.032608,0.030838,-0.016579,0.060966,0.008636,-0.081108,0.047272,-0.01683,-0.022263,0.006981,-0.120537,-0.037186,-0.049393,0.02552,-0.008934,0.026749,-0.007378,0.016708,0.09893
-0.011345,-0.031456,-0.004379,0.000526,-0.096687,0.020462,-0.000763,-0.057007,-0.048172,0.011803,0.021782,0.008743,0.020828,0.038551,-0.064201,0.017067,0.06974,0.043877,0.019463,-0.003067,-0.049042,-0.021324,0.05085,-0.02729,0.056122,0.013885,-0.073883,0.041222,-0.036057,-0.016281,0.022713,-0.121544,-0.030418,-0.059731,0.021996,-0.014328,0.024429,0.019844,0.019081,0.096313
-0.021721,-0.013954,-0.008743,0.033089,-0.096275,0.017761,-0.005066,-0.032211,-0.051041,0.019829,0.029549,0.00428,0.033447,0.035957,-0.078629,0.030884,0.068085,0.058533,0.032127,-0.003387,-0.030907,-0.004883,0.064919,-0.036972,0.047256,0.024513,-0.059288,0.031509,-0.050797,-0.008163,0.033813,-0.120338,-0.026207,-0.06826,0.029289,-0.024544,0.023521,0.045013,0.01622,0.07074
-0.032867,-0.012352,-0.012367,0.062317,-0.081413,0.017502,-0.000603,-0.004738,-0.045654,0.026482,0.026253,0.003075,0.049171,0.033081,-0.089081,0.046463,0.072701,0.065514,0.03537,-0.005424,-0.011131,0.005112,0.076492,-0.04335,0.021561,0.030472,-0.043282,0.017029,-0.060104,0.003929,0.043297,-0.113464,-0.0215,-0.079887,0.039543,-0.03096,0.026337,0.064957,0.017754,0.043945
-0.046013,-0.014267,-0.018333,0.078819,-0.027695,0.015739,0.014694,0.019043,-0.032639,0.033592,0.023735,0.013939,0.055504,0.02932,-0.080467,0.062126,0.058174,0.067177,0.031273,0.001869,-0.00251,0.004341,0.088135,-0.045555,-0.01355,0.035622,-0.023277,0.002922,-0.066895,0.013351,0.047569,-0.098587,-0.015434,-0.085266,0.038063,-0.034752,0.026604,0.075165,0.026299,0.037239
-0.057266,-0.014694,-0.026245,0.077057,-0.000595,0.011406,0.031242,0.044922,-0.017876,0.041206,0.026871,0.031532,0.050575,0.020798,-0.033958,0.077072,0.030533,0.078613,0.026482,0.013809,0.005219,0.000641,0.089912,-0.04525,-0.040833,0.040932,-0.001556,-0.008171,-0.066116,0.022331,0.047981,-0.077751,-0.008354,-0.080261,0.034286,-0.036919,0.023117,0.082916,0.029434,0.027954
-0.062904,-0.01033,-0.029388,0.069031,-0.008217,0.003021,0.031761,0.071037,-0.006142,0.048416,0.027824,0.042488,0.041939,0.010094,0.02388,0.082634,0.011581,0.088844,0.024811,0.010071,0.019409,0.023727,0.083244,-0.042809,-0.058754,0.044258,0.016991,-0.02063,-0.057121,0.036659,0.047226,-0.053345,-0.00502,-0.073265,0.034729,-0.037231,0.008987,0.063614,0.028954,0.00798
-0.064713,0.00824,-0.028969,0.063484,-0.008453,0.005943,0.025726,0.094772,0.005211,0.052826,0.022141,0.035233,0.028435,0.002892,0.051987,0.077644,-0.004074,0.08477,0.023888,0.020966,0.035866,0.054832,0.074196,-0.035576,-0.076393,0.045959,0.034492,-0.030914,-0.047806,0.04631,0.046425,-0.02578,-0.001221,-0.061317,0.025307,-0.035439,-0.011719,0.069077,0.028168,-0.011925
-0.061867,0.039909,-0.023872,0.054314,0.012886,0.009895,0.019165,0.114075,0.018097,0.048393,0.016289,0.020798,0.018143,-0.005585,0.069389,0.067825,-0.021561,0.086205,0.021713,0.031517,0.049805,0.072777,0.06279,-0.026329,-0.091614,0.045982,0.052979,-0.037346,-0.036041,0.044815,0.04641,0.001892,0.004669,-0.045509,9.16E-05,-0.036034,-0.024605,0.103172,0.022385,-0.03067
-0.060478,0.068306,-0.018265,0.033676,0.051842,0.010155,0.001251,0.127884,0.034805,0.040436,0.014297,0.006645,0.00209,-0.016449,0.107643,0.052078,-0.038727,0.06929,0.014519,0.027374,0.060593,0.073944,0.049873,-0.016357,-0.094139,0.044022,0.067032,-0.041702,-0.019974,0.041245,0.045815,0.024429,0.00882,-0.030884,-0.025642,-0.03595,-0.03463,0.096481,0.018661,-0.035675
-0.053772,0.072495,-0.009254,0.009583,0.06694,0.014549,-0.020653,0.130341,0.046158,0.033234,0.011787,-0.006645,-0.014824,-0.027405,0.1577,0.038338,-0.053535,0.034569,-0.000786,0.02256,0.070389,0.057304,0.029381,-0.003677,-0.085419,0.035881,0.076141,-0.047897,-0.008629,0.039696,0.041451,0.046753,0.01886,-0.017365,-0.036705,-0.026756,-0.043991,0.079567,0.016426,-0.032318
-0.041893,0.066307,0.004807,-0.010193,0.066696,0.022789,-0.028259,0.122551,0.046616,0.025063,0.008537,-0.016464,-0.027512,-0.031387,0.191528,0.030182,-0.063461,0.027969,-0.021889,0.016602,0.073204,0.041801,0.016998,0.009171,-0.071869,0.027603,0.090019,-0.048264,0.001297,0.038223,0.03508,0.06926,0.027153,-0.001389,-0.040085,-0.014381,-0.042908,0.05632,0.015259,-0.021027
-0.031776,0.070305,0.023804,-0.031693,0.068108,0.035614,-0.028641,0.102921,0.044357,0.015152,0.008057,-0.034233,-0.036179,-0.02314,0.198975,0.024178,-0.064529,0.00692,-0.042511,0.015617,0.070091,0.029129,-0.006363,0.019997,-0.055992,0.015305,0.093513,-0.039665,0.012924,0.033875,0.029808,0.08847,0.034111,0.016518,-0.04744,0.000511,-0.032166,0.051216,0.013847,-0.019112
