sample 0,sample 1,sample 2,sample 3,sample 4,sample 5,sample 6,sample 7,sample 8,sample 9,sample 10,sample 11,sample 12,sample 13,sample 14,sample 15,sample 16,sample 17,sample 18,sample 19,sample 20,sample 21,sample 22,sample 23,sample 24,sample 25,sample 26,sample 27,sample 28,sample 29,sample 30,sample 31,sample 32,sample 33,sample 34,sample 35,sample 36,sample 37,sample 38,sample 39
0.07888,-0.013176,-0.006378,0.014565,0.043236,0.013519,-0.00132,0.030098,-0.028481,-0.042381,-0.008194,-0.035065,-0.014175,-0.014595,0.016571,-0.025597,-0.002853,0.036118,-0.062637,0.020729,-0.045868,-0.027885,0.034752,0.00824,0.047508,0.022728,0.002373,0.026161,-0.001511,0.010178,0.046173,0.029617,-0.000572,0.002174,-0.009644,-0.012619,0.006134,0.051056,0.037399,-0.059059
0.095154,-0.023376,-0.004257,0.015137,0.039864,0.021416,0.013916,0.020821,-0.015411,-0.011871,-0.024651,-0.019104,-0.007675,-0.018448,0.010056,-0.006897,-0.00248,0.02401,-0.076103,0.021996,-0.04818,-0.020332,0.032799,0.002502,0.042534,0.023697,-0.022751,0.011589,-0.001648,0.01252,0.077858,0.028366,0.010712,0.004715,-0.002853,-0.011246,0.022453,0.044716,0.037468,-0.0495
0.106712,-0.03727,-0.005745,0.020134,0.033745,0.029335,0.027756,0.013695,-9.16E-05,0.02507,-0.035522,-0.003922,0.000801,-0.021286,0.007278,0.016037,-0.003967,0.011902,-0.080933,0.021599,-0.041298,-0.008972,0.032036,-0.004143,0.033226,0.025925,-0.048485,-0.004532,0.000252,0.011993,0.095573,0.022942,0.024414,0.005142,0.00573,-0.005989,0.033195,0.028389,0.030487,-0.032822
0.109985,-0.052299,-0.005035,0.025299,0.02951,0.039055,0.035683,0.006874,0.012794,0.063148,-0.040558,0.015656,0.012459,-0.024155,0.006783,0.035622,-0.004463,-0.001007,-0.077904,0.021591,-0.028259,0.001648,0.027061,-0.012619,0.024529,0.025604,-0.066666,-0.023903,0.006882,0.008797,0.101448,0.011513,0.036514,-0.000893,0.011154,0.008583,0.036865,0.014214,0.026985,-0.013008
0.103882,-0.05761,-0.002617,0.026184,0.02224,0.047478,0.040634,-0.001953,0.025711,0.093018,-0.0401,0.039955,0.023895,-0.023422,0.001381,0.046913,0.000549,-0.017799,-0.071228,0.022644,-0.011078,0.009605,0.015457,-0.019936,0.009377,0.017281,-0.076057,-0.039642,0.013542,0.007042,0.107536,-0.001976,0.04435,-0.005379,0.011383,0.018616,0.033783,0.001007,0.025574,0.003166
0.093689,-0.057182,-0.000694,0.023773,0.015694,0.053146,0.046082,-0.011536,0.037117,0.110344,-0.038132,0.058701,0.026184,-0.020782,-0.004143,0.055344,0.00927,-0.03273,-0.059029,0.021622,0.005852,0.011436,0.002441,-0.020515,-0.003769,0.007133,-0.077843,-0.048981,0.020737,0.003441,0.101471,-0.01519,0.045975,-0.004555,0.003731,0.020798,0.027374,-0.008362,0.019798,0.017525
0.075882,-0.053307,-0.000618,0.019417,0.013237,0.057556,0.050285,-0.019119,0.043915,0.120689,-0.035774,0.070465,0.025482,-0.022591,-0.007088,0.061592,0.017479,-0.045197,-0.042641,0.018967,0.021095,0.019554,-0.00782,-0.016991,-0.011124,-0.005684,-0.070503,-0.05899,0.030472,0.000717,0.085701,-0.029442,0.040695,-0.001282,-0.006287,0.021996,0.02253,-0.009552,0.012619,0.030357
0.048683,-0.048897,-0.002029,0.010902,0.007492,0.058022,0.051323,-0.027199,0.045601,0.121216,-0.026154,0.079773,0.025154,-0.024643,-0.013504,0.06604,0.024071,-0.056786,-0.025055,0.016502,0.041039,0.023636,-0.018272,-0.013176,-0.019974,-0.015945,-0.054039,-0.064651,0.035576,-0.001884,0.062065,-0.039978,0.032692,0.003784,-0.012497,0.019096,0.018791,-0.01136,0.004898,0.038002
0.020622,-0.047005,-0.003555,0.003845,-1.53E-05,0.050873,0.045418,-0.032532,0.04483,0.106544,-0.016068,0.079781,0.022812,-0.025604,-0.020248,0.067131,0.02079,-0.064941,-0.008408,0.008705,0.059464,0.020691,-0.028244,-0.007607,-0.027496,-0.018921,-0.036186,-0.063499,0.041306,-0.006142,0.028206,-0.042107,0.024933,0.008896,-0.014671,0.011429,0.01091,-0.017929,-0.006065,0.043213
-0.004845,-0.040504,-0.010048,0.003593,-0.003403,0.040199,0.030746,-0.034027,0.040428,0.084618,-0.005974,0.073433,0.016823,-0.027283,-0.022644,0.061554,0.012962,-0.067238,0.006424,0.000992,0.070328,0.022369,-0.034866,0.001137,-0.030991,-0.014557,-0.022514,-0.059494,0.051186,-0.007301,-0.005478,-0.041534,0.014557,0.007568,-0.018921,0.006119,-0.000351,-0.022758,-0.01561,0.047981
-0.03054,-0.031044,-0.015335,0.00457,-0.00544,0.027534,0.010643,-0.036301,0.034355,0.058502,0.003441,0.064629,0.007614,-0.026924,-0.023964,0.04879,0.008286,-0.065132,0.018341,-0.005516,0.074387,0.018661,-0.042114,0.010506,-0.031776,-0.010643,-0.008179,-0.053207,0.056427,-0.013153,-0.029388,-0.042656,0.001709,0.006111,-0.02198,0.002808,-0.010109,-0.020279,-0.023567,0.046448
-0.055222,-0.018784,-0.015549,0.007614,-0.009842,0.008095,-0.00943,-0.038155,0.03064,0.024628,0.006767,0.052315,-0.005684,-0.02256,-0.024849,0.033134,0.002777,-0.058624,0.026421,-0.01503,0.069908,0.015419,-0.051102,0.018318,-0.031441,-0.013359,0.004326,-0.043129,0.055153,-0.020683,-0.044182,-0.040421,-0.01355,0.010277,-0.021873,-0.006187,-0.019615,-0.01413,-0.029106,0.037468
-0.079102,-0.007286,-0.018196,0.011322,-0.013535,-0.013756,-0.028786,-0.038803,0.02507,-0.011917,0.005768,0.035217,-0.017151,-0.016556,-0.022858,0.021378,-0.003326,-0.046036,0.032303,-0.02269,0.054199,0.012032,-0.054466,0.025909,-0.030067,-0.012375,0.014908,-0.034225,0.051643,-0.022041,-0.052582,-0.031433,-0.03064,0.014275,-0.023422,-0.01329,-0.021828,-0.009216,-0.027138,0.028442
-0.102577,0.005737,-0.020927,0.012581,-0.015839,-0.032356,-0.046906,-0.041336,0.017181,-0.044212,0.00267,0.02021,-0.020668,-0.010361,-0.020058,0.00946,-0.007927,-0.032524,0.034393,-0.027046,0.032257,0.007355,-0.051003,0.031403,-0.027664,-0.007515,0.022987,-0.026985,0.04438,-0.021667,-0.052765,-0.018379,-0.042923,0.016441,-0.020615,-0.016464,-0.013855,-0.010399,-0.022392,0.02021
-0.118782,0.021935,-0.020813,0.0168,-0.019684,-0.048172,-0.05645,-0.041016,0.007957,-0.069962,-0.001106,0.009384,-0.020454,0.001762,-0.017509,-0.0047,-0.010002,-0.018478,0.032692,-0.03096,0.013542,0.004074,-0.043236,0.031807,-0.026291,-0.001808,0.020233,-0.014725,0.029495,-0.019295,-0.052231,-0.000587,-0.044609,0.013504,-0.011429,-0.021416,-0.009354,-0.014107,-0.019188,0.010223
-0.120384,0.027664,-0.019913,0.022079,-0.021805,-0.062271,-0.060074,-0.035492,-0.003998,-0.086403,-0.005371,-0.001175,-0.019051,0.017639,-0.01107,-0.013779,-0.01281,-0.000458,0.033119,-0.035439,-0.004158,-0.000763,-0.029907,0.030418,-0.02227,0.003967,0.011139,-0.004791,0.012947,-0.014496,-0.048302,0.014214,-0.041336,0.004784,-0.001205,-0.02282,-0.011581,-0.018745,-0.014687,0.001274
-0.112633,0.034187,-0.013786,0.025322,-0.019463,-0.072884,-0.063263,-0.031212,-0.015297,-0.097221,-0.00724,-0.00592,-0.015091,0.033279,-0.001076,-0.020287,-0.01181,0.016518,0.03495,-0.034698,-0.025734,-0.002876,-0.015633,0.027641,-0.015823,0.00589,0.002625,0.002182,-0.005707,-0.008888,-0.037674,0.022125,-0.039185,-0.00528,0.008118,-0.021347,-0.015526,-0.022179,-0.007462,-0.007523
-0.104095,0.044113,-0.00322,0.024582,-0.016464,-0.080696,-0.059219,-0.028786,-0.020927,-0.101067,-0.007965,-0.012306,-0.009651,0.050499,0.00753,-0.030022,-0.003098,0.0298,0.033424,-0.030502,-0.046089,-0.006012,-0.00206,0.021721,-0.010445,0.005173,-0.002167,0.014656,-0.029404,-0.004654,-0.025314,0.026924,-0.031952,-0.009895,0.018715,-0.019478,-0.018555,-0.018021,-0.001816,-0.017365
-0.093834,0.049026,0.006531,0.020378,-0.014229,-0.087234,-0.047287,-0.023399,-0.023178,-0.095551,-0.007126,-0.019684,-0.002716,0.062141,0.015923,-0.039536,0.00547,0.042404,0.032242,-0.028709,-0.05661,-0.005859,0.015877,0.017731,-0.002136,0.003601,-0.000748,0.027687,-0.05085,-9.16E-05,-0.016388,0.027428,-0.019196,-0.010933,0.030365,-0.016502,-0.018677,-0.014801,0.001648,-0.022522
-0.081139,0.053627,0.014458,0.015739,-0.011795,-0.084,-0.031548,-0.015511,-0.025497,-0.083557,0.002968,-0.02578,0.009857,0.066376,0.023529,-0.043083,0.010406,0.053024,0.031815,-0.026207,-0.055977,-0.001762,0.036499,0.015617,0.007462,0.001862,0.006149,0.034683,-0.064537,0.007095,-0.010841,0.025688,-0.00663,-0.014618,0.041855,-0.011375,-0.016403,-0.010208,0.008667,-0.023178
-0.058327,0.051201,0.024132,0.010307,-0.010307,-0.072319,-0.015694,-0.008141,-0.023903,-0.06385,0.017349,-0.034622,0.023331,0.069489,0.02813,-0.043274,0.011559,0.055649,0.026566,-0.021614,-0.046761,-0.000755,0.052879,0.010078,0.015915,0.001961,0.014473,0.039635,-0.07502,0.013626,-0.004898,0.023529,0.008347,-0.015633,0.053169,-0.00489,-0.010681,-0.006287,0.016533,-0.021614
-0.022186,0.040909,0.032951,0.006889,-0.008766,-0.059792,-0.004608,0.003593,-0.019287,-0.042496,0.026718,-0.039719,0.030922,0.069,0.033676,-0.041695,0.008369,0.053307,0.021049,-0.015587,-0.030899,-0.001228,0.061737,0.005081,0.026558,0.007378,0.020905,0.047585,-0.078461,0.018059,-0.00148,0.024406,0.025894,-0.015533,0.059868,-0.00103,-0.002975,-0.003372,0.019211,-0.015488
0.014633,0.025314,0.037964,0.000488,-0.006645,-0.042763,0.003426,0.019623,-0.013702,-0.016869,0.033073,-0.04174,0.034111,0.058647,0.037918,-0.03492,0.002693,0.052711,0.017334,-0.008537,-0.015564,-0.00135,0.064835,0.000748,0.03746,0.01178,0.029282,0.057014,-0.065506,0.020927,0.003716,0.022995,0.039413,-0.013763,0.057365,0.002457,0.007103,0.011314,0.019264,-0.006958
0.047462,0.008713,0.044739,-0.010529,-0.005486,-0.022255,0.009941,0.031982,-0.004097,0.011169,0.039497,-0.039131,0.030884,0.040825,0.035515,-0.02536,-0.004349,0.0494,0.01091,0.000198,-0.003479,-0.000328,0.061432,-0.00721,0.042023,0.00872,0.03791,0.067207,-0.051765,0.019241,0.011322,0.017769,0.047401,-0.005592,0.046501,0.007736,0.020355,0.025566,0.017166,0.000771
0.075943,-0.004883,0.046356,-0.016121,-0.002945,-0.000946,0.01461,0.040718,0.008392,0.032585,0.044617,-0.034904,0.020332,0.021393,0.030205,-0.012718,-0.013847,0.044228,0.003365,0.010384,0.011032,-0.001442,0.055916,-0.017296,0.041298,0.006233,0.039436,0.075378,-0.037048,0.012993,0.018677,0.014931,0.051247,0.001884,0.030235,0.011345,0.032982,0.034492,0.014977,0.007622
0.097527,-0.017883,0.041374,-0.01754,0.003349,0.022453,0.015968,0.047981,0.019028,0.055061,0.045967,-0.034401,0.009842,-0.00016,0.026794,0.000801,-0.022469,0.039291,-0.002266,0.020538,0.025482,0.000305,0.052551,-0.028732,0.041313,0.010971,0.034454,0.077583,-0.015381,0.009949,0.026352,0.011215,0.048248,0.004936,0.012299,0.01622,0.046921,0.039062,0.016968,0.015541
0.11087,-0.025711,0.036942,-0.021149,0.008896,0.047295,0.017471,0.054649,0.025444,0.07637,0.043198,-0.031471,0.004471,-0.020454,0.021263,0.009918,-0.026123,0.032227,-0.00592,0.031334,0.034492,0.004478,0.044884,-0.040535,0.037766,0.01403,0.027405,0.072693,0.000702,0.007545,0.034149,0.011162,0.040039,0.006699,-0.001968,0.019379,0.057571,0.035286,0.016113,0.021507
0.118301,-0.03196,0.030281,-0.024086,0.008858,0.070572,0.024506,0.062157,0.029068,0.088409,0.037865,-0.028419,-0.001526,-0.035454,0.014137,0.019455,-0.027756,0.023895,-0.010101,0.038445,0.038101,0.00795,0.030357,-0.050308,0.028709,0.009323,0.015816,0.060822,0.015114,0.002647,0.039665,0.014267,0.031487,0.009567,-0.017128,0.016075,0.054222,0.027695,0.008522,0.026115
0.121178,-0.037964,0.022392,-0.02298,0.009575,0.089676,0.028694,0.067947,0.029015,0.091476,0.030243,-0.02459,-0.010628,-0.046692,0.010025,0.02655,-0.028412,0.013641,-0.010551,0.041069,0.030563,0.012108,0.010612,-0.054817,0.019623,0.005852,0.001862,0.044815,0.025673,0.001389,0.040543,0.015182,0.019958,0.009888,-0.034164,0.018761,0.038818,0.017921,0.000893,0.033424
0.110817,-0.034973,0.015785,-0.022186,0.013969,0.103645,0.029388,0.066444,0.025436,0.088608,0.019356,-0.015808,-0.014633,-0.052513,0.00341,0.026169,-0.022911,0.001396,-0.006523,0.04435,0.013687,0.011292,-0.009094,-0.05629,0.010025,0.000267,-0.006744,0.026665,0.032837,0.000427,0.04081,0.015808,0.004288,0.006943,-0.046616,0.026031,0.020393,0.012619,-0.003242,0.034576
0.087509,-0.026085,0.010063,-0.021606,0.014061,0.108704,0.035385,0.055153,0.018723,0.081268,0.003822,-0.008018,-0.014488,-0.051521,-0.007904,0.025932,-0.014023,-0.014305,-0.003311,0.044312,0.000801,0.008522,-0.023239,-0.055832,0.001251,-0.012535,-0.013565,0.010269,0.037682,0.000252,0.033287,0.015106,-0.011993,0.004723,-0.053223,0.028488,0.002655,0.005608,-0.007294,0.026901
0.061035,-0.01474,0.002037,-0.015572,0.012939,0.105637,0.042564,0.039345,0.00312,0.06649,-0.012619,-0.001251,-0.016548,-0.045441,-0.017982,0.027992,-0.008682,-0.029861,0.000595,0.035507,-0.009872,0.008087,-0.031479,-0.047157,-0.003601,-0.022217,-0.02475,-0.006989,0.033836,0.005974,0.016273,0.01268,-0.027664,-7.63E-06,-0.05294,0.026436,-0.016739,-0.005684,-0.009697,0.018669
0.033562,-2.29E-05,-0.007812,-0.009171,0.012924,0.097656,0.045021,0.023384,-0.015335,0.046982,-0.020012,0.008057,-0.019218,-0.036293,-0.023926,0.028137,-0.003036,-0.043915,0.00222,0.022377,-0.021034,0.010666,-0.038795,-0.03215,-0.006851,-0.024986,-0.03756,-0.028511,0.026817,0.013824,-0.002335,0.007721,-0.039772,-0.007385,-0.046234,0.017204,-0.032898,-0.016068,-0.008232,0.012177
0.007317,0.011154,-0.015221,-0.006248,0.008514,0.081825,0.041847,0.010628,-0.025513,0.026588,-0.025986,0.01828,-0.022522,-0.024101,-0.025543,0.022636,0.003235,-0.056877,0.001442,0.010277,-0.026718,0.008987,-0.051682,-0.016365,-0.00927,-0.025337,-0.044189,-0.047157,0.016907,0.021606,-0.022972,0.003067,-0.045395,-0.011726,-0.029953,0.002815,-0.044121,-0.030045,-0.008667,0.004982
-0.016487,0.015839,-0.020813,-0.003502,0.002289,0.059204,0.033371,0.002647,-0.032555,0.005951,-0.038368,0.025688,-0.026108,-0.010162,-0.021164,0.016449,0.005516,-0.062935,0.000885,-0.002579,-0.029762,0.00354,-0.061806,0.001564,-0.011681,-0.02507,-0.044983,-0.063774,0.011398,0.028374,-0.04055,0.000427,-0.044746,-0.013153,-0.010353,-0.011154,-0.056549,-0.039627,-0.010956,-0.002182
-0.039436,0.021217,-0.021973,0.000381,-0.002693,0.034241,0.019547,-0.009636,-0.040581,-0.011909,-0.037086,0.03215,-0.027451,0.000801,-0.014236,0.013474,0.005867,-0.065117,-0.002937,-0.016052,-0.028244,0.000587,-0.06353,0.023956,-0.01503,-0.024956,-0.042488,-0.080124,0.010277,0.031685,-0.052856,-0.005135,-0.04287,-0.014648,0.001373,-0.020836,-0.059937,-0.042572,-0.012138,-0.009064
-0.0588,0.030624,-0.022362,0.008583,-0.006264,0.007957,0.005409,-0.027489,-0.044907,-0.028671,-0.03096,0.0364,-0.026108,0.008125,-0.008736,0.00547,0.006897,-0.067001,-0.012482,-0.026344,-0.017181,-0.006996,-0.061203,0.047264,-0.018219,-0.023094,-0.036995,-0.08905,0.006187,0.028862,-0.062325,-0.013557,-0.043495,-0.014587,0.007935,-0.028137,-0.050224,-0.038887,-0.010338,-0.019974
-0.071091,0.038055,-0.024742,0.018608,-0.006989,-0.018547,-0.005981,-0.042442,-0.044357,-0.044014,-0.039925,0.03466,-0.019691,0.011551,-0.001572,-0.003197,0.007637,-0.063332,-0.024849,-0.03434,0.001381,-0.012978,-0.052612,0.068443,-0.020721,-0.014458,-0.029373,-0.090118,0.006027,0.022186,-0.068428,-0.022865,-0.04303,-0.012962,0.012589,-0.037651,-0.035233,-0.035728,-0.004433,-0.0326
-0.074142,0.038315,-0.023079,0.022713,-0.005684,-0.04055,-0.017403,-0.053757,-0.042442,-0.04998,-0.046303,0.029633,-0.009315,0.009193,0.00872,-0.00647,0.007805,-0.049225,-0.032784,-0.038513,0.019142,-0.014038,-0.039703,0.083511,-0.025841,-0.003029,-0.016953,-0.088554,0.008484,0.017578,-0.067879,-0.031349,-0.036774,-0.012016,0.015526,-0.04644,-0.016289,-0.02961,0.001999,-0.042839
-0.071457,0.033623,-0.018997,0.020134,-0.005707,-0.056007,-0.025581,-0.060211,-0.035698,-0.053696,-0.045006,0.023354,-0.000526,0.006195,0.018616,-0.010757,0.010361,-0.031586,-0.039978,-0.0354,0.027481,-0.014397,-0.026886,0.084641,-0.037224,0.007179,-0.001656,-0.081467,0.009331,0.010529,-0.056595,-0.035713,-0.019005,-0.008934,0.017876,-0.052628,-0.00325,-0.013283,0.005394,-0.048256
-0.061516,0.023941,-0.014687,0.017471,-0.002762,-0.071823,-0.032333,-0.057434,-0.019371,-0.05983,-0.038628,0.019989,0.00531,0.005219,0.02523,-0.018204,0.012787,-0.015366,-0.043526,-0.030518,0.029671,-0.013191,-0.015213,0.076523,-0.044373,0.017868,0.01342,-0.064713,0.008575,-0.003181,-0.041328,-0.037155,0.004982,-0.00367,0.016617,-0.05442,0.001907,-0.008904,0.004944,-0.047134
-0.047089,0.012596,-0.010437,0.017921,0.006813,-0.081909,-0.03846,-0.050453,0,-0.058113,-0.031067,0.015327,0.013458,0.00209,0.029137,-0.023636,0.015121,0.004532,-0.035736,-0.025597,0.028351,-0.014885,-0.002022,0.065338,-0.042213,0.028923,0.029854,-0.044472,0.008568,-0.019821,-0.025749,-0.040054,0.022209,-0.0009,0.010689,-0.046974,0.008598,-0.00058,0.006447,-0.044037
-0.038887,0.006744,-0.003151,0.018654,0.01606,-0.078629,-0.037209,-0.047523,0.015808,-0.055641,-0.026711,0.007515,0.025879,0.000244,0.027672,-0.024582,0.024055,0.021751,-0.026245,-0.019615,0.029053,-0.0177,0.013794,0.04763,-0.039696,0.035225,0.047241,-0.02137,0.007759,-0.038078,-0.00666,-0.041672,0.032379,0.003296,0.006882,-0.034218,0.018196,0.018272,0.009392,-0.041229
-0.027786,-0.001976,0.003571,0.020157,0.020042,-0.072075,-0.025368,-0.045227,0.026833,-0.059288,-0.014885,-0.001724,0.033363,0.001083,0.022263,-0.022072,0.033234,0.032257,-0.016792,-0.016724,0.033562,-0.021103,0.02755,0.025864,-0.037216,0.032204,0.058243,0.005737,0.004501,-0.054634,0.01046,-0.035637,0.040802,0.012825,0.004616,-0.021294,0.028793,0.030899,0.006256,-0.034805
-0.016388,-0.017204,0.003639,0.020088,0.02298,-0.062996,-0.010872,-0.035957,0.033043,-0.05909,-0.00148,-0.011818,0.033653,0.001434,0.017525,-0.014107,0.03801,0.040237,-0.00605,-0.013885,0.031036,-0.02095,0.037498,0.005913,-0.029892,0.028801,0.063522,0.030357,0.001854,-0.062286,0.025726,-0.026817,0.049255,0.018913,0.001526,-0.007629,0.036263,0.044861,0.001991,-0.021027
-0.010529,-0.032509,0.003616,0.013474,0.026733,-0.051857,-0.002182,-0.021629,0.035851,-0.052177,0.01049,-0.01545,0.034355,0.004807,0.011299,-0.006432,0.040947,0.043396,0.004585,-0.006508,0.020477,-0.015266,0.038765,-0.011765,-0.019279,0.026535,0.068321,0.052528,-0.001907,-0.063782,0.042618,-0.015106,0.055908,0.019844,0.003517,0.00824,0.037498,0.050835,0.001335,-0.003197
0.00061,-0.049301,0.006691,0.003601,0.026031,-0.042679,0.004875,-0.006859,0.039719,-0.041306,0.023735,-0.016182,0.034523,0.011276,0.004829,-0.000641,0.035042,0.043182,0.014938,0.002022,0.009094,-0.012543,0.032524,-0.028931,-0.010704,0.01931,0.066536,0.073105,-0.004066,-0.064499,0.052605,0.003334,0.060524,0.019745,0.011215,0.024811,0.032394,0.049538,-0.001152,0.016205
0.012329,-0.06192,0.01049,-0.004059,0.024704,-0.031853,0.007332,0.006638,0.042053,-0.028336,0.035851,-0.013809,0.030914,0.016235,0.000755,0.00618,0.021667,0.040977,0.022926,0.006104,0.001007,-0.009277,0.028946,-0.040993,0.000237,0.013359,0.055672,0.088692,-0.002739,-0.06115,0.055496,0.018044,0.058693,0.016914,0.015343,0.040764,0.026718,0.046738,-0.002693,0.037453
0.020538,-0.064156,0.008049,-0.008293,0.024719,-0.018311,0.004936,0.016251,0.03904,-0.014809,0.051003,-0.006241,0.024338,0.016541,-0.005379,0.01059,0.01075,0.032051,0.029602,0.010918,-0.007713,-0.00576,0.02758,-0.044525,0.016045,0.010384,0.041466,0.097443,0.000359,-0.054184,0.057259,0.025551,0.04612,0.014,0.014267,0.053215,0.025391,0.042595,0.00264,0.05513
0.027222,-0.059875,0.001472,-0.009323,0.019516,-0.003464,0.006783,0.024353,0.035187,-0.000168,0.059319,0.00174,0.014893,0.015884,-0.014847,0.014664,0.002693,0.019608,0.031044,0.018669,-0.015541,-0.002861,0.02507,-0.043388,0.030472,0.005463,0.024605,0.100708,0.001434,-0.04306,0.05484,0.030342,0.031189,0.014122,0.015663,0.053635,0.021362,0.040794,0.00811,0.068222
0.03231,-0.051346,-0.003418,-0.009415,0.010513,0.010178,0.010902,0.034401,0.025391,0.014793,0.058357,0.007553,0.005737,0.016258,-0.018181,0.017212,-0.008278,0.011879,0.030281,0.023605,-0.021126,0.007492,0.023209,-0.037521,0.040192,-0.000305,0.00209,0.095665,-0.001259,-0.024155,0.049591,0.033783,0.018303,0.014343,0.015778,0.045464,0.011505,0.034332,0.011292,0.079529
0.035072,-0.040688,-0.005409,-0.013153,0.003693,0.0243,0.00975,0.044617,0.011108,0.0327,0.056053,0.011971,0.000763,0.012802,-0.014641,0.015106,-0.021667,0.00827,0.028206,0.030296,-0.031464,0.022003,0.022049,-0.02977,0.042908,-0.00518,-0.019943,0.080994,-0.004211,0.000702,0.043655,0.033401,0.007294,0.010277,0.011505,0.036171,-0.000328,0.022987,0.015373,0.08551
0.03656,-0.030518,-0.004936,-0.017944,-0.001488,0.037865,0.005379,0.053886,0.003265,0.050415,0.046211,0.015724,-0.002716,0.007202,-0.010719,0.009026,-0.030266,0.001854,0.019821,0.035301,-0.040199,0.032104,0.018532,-0.0242,0.042221,-0.007996,-0.037079,0.06356,-0.010063,0.025703,0.037758,0.028915,-0.00161,0.004341,0.006439,0.025421,-0.012474,0.005852,0.018761,0.080917
0.040581,-0.017632,-0.01104,-0.015282,-0.007088,0.046844,0.001549,0.058624,-0.000786,0.06279,0.026558,0.011551,-0.007622,-0.000542,-0.006805,0.007195,-0.035126,-0.006516,0.013023,0.034767,-0.041687,0.03669,0.015724,-0.017502,0.042923,-0.00985,-0.052498,0.043602,-0.016411,0.046272,0.032654,0.02343,-0.013412,-6.87E-05,-0.001205,0.015366,-0.022476,-0.011269,0.021896,0.067848
0.044151,0.00396,-0.016281,-0.009735,-0.010399,0.053123,-0.002808,0.051834,-0.005051,0.072403,0.00399,0.00441,-0.011314,-0.010536,-0.002129,0.011871,-0.035545,-0.009895,0.011024,0.032867,-0.040764,0.037865,0.017677,-0.010849,0.040031,-0.014595,-0.064087,0.01947,-0.020447,0.062698,0.028008,0.012062,-0.027901,-0.003998,-0.011147,0.008209,-0.027328,-0.020454,0.022751,0.05088
0.043587,0.02951,-0.015579,-0.006935,-0.014091,0.054924,-0.0009,0.03717,-0.008575,0.074165,-0.013908,-0.000206,-0.013748,-0.017403,0.002632,0.013412,-0.028435,-0.010483,0.010071,0.027954,-0.038017,0.037323,0.017647,-0.009743,0.027565,-0.018944,-0.070908,-0.005112,-0.025284,0.074631,0.025551,-0.002167,-0.036751,-0.003876,-0.016281,0.00058,-0.029488,-0.029633,0.017654,0.030876
0.040482,0.047699,-0.014854,-7.63E-05,-0.018738,0.048851,0.005096,0.026886,-0.010147,0.06855,-0.02581,-0.006615,-0.015572,-0.019943,0.003258,0.015617,-0.02018,-0.008804,0.012001,0.022667,-0.032074,0.038445,0.013977,-0.010834,0.013657,-0.021423,-0.076843,-0.028351,-0.027763,0.084724,0.020798,-0.012367,-0.034668,-3.81E-05,-0.016418,-0.006905,-0.033836,-0.040375,0.009674,0.00856
0.035782,0.057198,-0.011101,0.008865,-0.022789,0.040314,0.007484,0.02063,-0.01268,0.062874,-0.032402,-0.011246,-0.013695,-0.020897,0.003792,0.019516,-0.014214,-0.004326,0.017113,0.015862,-0.023895,0.041779,0.009315,-0.008484,0.005287,-0.022881,-0.078033,-0.051773,-0.026215,0.094673,0.01268,-0.016998,-0.026566,-8.39E-05,-0.016769,-0.011086,-0.037346,-0.051819,0.005371,-0.015999
0.024666,0.060486,-0.000679,0.013779,-0.026566,0.033989,0.005943,0.008629,-0.015839,0.056015,-0.034286,-0.012634,-0.006714,-0.019257,0.005615,0.019196,-0.011208,-0.004158,0.019875,0.006393,-0.010902,0.042252,0.002106,-0.006409,-0.001602,-0.025673,-0.070023,-0.071274,-0.025894,0.095177,0.004494,-0.013725,-0.019295,-0.003693,-0.016113,-0.015091,-0.036758,-0.062714,0.000923,-0.041977
0.008171,0.058594,0.012764,0.017029,-0.026932,0.028282,0.001083,-0.006325,-0.017197,0.044548,-0.034607,-0.014458,-0.000175,-0.01207,0.006035,0.016525,-0.009872,-0.007202,0.020081,-0.00679,0.009094,0.034622,-0.004326,-0.005257,-0.004776,-0.03212,-0.058563,-0.081375,-0.024872,0.081184,-0.005676,-0.007797,-0.013657,-0.006371,-0.017418,-0.0168,-0.03315,-0.070534,-0.008324,-0.061859
-0.008942,0.057587,0.018951,0.020866,-0.023941,0.023941,-0.00631,-0.017052,-0.021538,0.028519,-0.031273,-0.017288,0.001701,-0.004616,0.006271,0.014832,-0.007774,-0.01162,0.020126,-0.021095,0.029411,0.02195,-0.007721,-0.001434,-0.002266,-0.032661,-0.045479,-0.085709,-0.015503,0.061546,-0.01638,-0.005249,-0.009277,-0.00914,-0.020393,-0.015617,-0.023712,-0.071228,-0.016754,-0.07151
-0.028816,0.060066,0.024109,0.022125,-0.021416,0.020699,-0.01828,-0.030167,-0.027245,0.012299,-0.023735,-0.016579,0.003944,0.001991,0.001892,0.01255,-0.002464,-0.018265,0.014252,-0.02861,0.043854,0.009865,-0.012123,0.003258,0.00164,-0.031677,-0.030807,-0.085251,-0.003418,0.041237,-0.026749,-0.002396,-0.00531,-0.011513,-0.016609,-0.014122,-0.009583,-0.060394,-0.023605,-0.076332
