Run ID,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
2924,71.016,5,752,754,135,0,551,100,1178,9489,9083,-1813,26,16144,20216,-389,16622,352,0,27114,49
2924,72.011,5,751,754,136,0,543,102,1184,9554,9043,-822,25,16375,20382,-456,16530,345,0,27114,49
2924,73.096,5,752,753,133,0,544,101,1184,9585,9032,-375,25,15947,20300,-287,16444,349,0,27042,49
2924,74.561,5,752,752,135,0,591,102,1195,9625,9049,7,22,16868,20278,51,16082,359,1,27284,49
2924,75.581,5,752,753,131,0,683,100,1192,9579,9033,791,21,16990,19906,136,16606,348,0,27554,49
2924,76.602,5,751,753,134,0,792,100,1194,9478,9057,239,21,17017,19938,854,16224,356,0,27638,50
2924,77.621,5,752,753,135,0,889,102,1182,9490,9007,594,22,16887,19752,-38,16254,358,1,27832,50
2924,78.642,5,751,754,135,0,998,100,1188,9449,9047,211,21,17000,19302,114,16434,359,1,27848,50
2924,79.661,5,752,753,134,0,1025,101,1185,9504,9009,478,21,16843,19084,-60,16456,349,0,27994,50
2924,80.681,5,752,754,132,0,1034,101,1183,9450,9022,574,21,16875,19134,-32,16306,349,0,28040,50
2924,81.701,5,751,753,132,0,1035,101,1185,9500,8969,-86,21,16720,19124,364,16536,349,0,27864,50
2924,82.721,5,752,753,132,0,1036,100,1182,9456,8983,331,21,16724,19288,-319,16558,350,0,28016,50
2924,83.77,5,752,753,134,0,1041,100,1184,9518,9040,162,21,16588,19264,-88,16564,347,0,28028,50
2924,84.791,5,752,753,134,0,1039,100,1184,9429,9027,-143,21,16661,19150,141,16488,346,0,27894,50
2924,85.811,5,752,754,133,0,1042,101,1184,9462,8995,209,21,16770,19286,114,16492,343,1,28018,50
2924,86.832,5,752,753,132,0,1046,100,1184,9430,9029,370,21,16542,19170,206,16478,351,0,28010,50
2924,87.851,5,751,752,134,0,1046,101,1188,9435,9029,253,21,17060,19326,456,16570,351,1,27998,50
2924,88.871,5,752,753,134,0,1041,100,1187,9479,9022,221,20,16810,19088,-17,16448,357,0,27882,50
2924,89.892,5,752,753,135,0,1045,101,1184,9432,9045,124,21,16991,19174,-93,16514,347,1,27888,50
2924,90.936,5,752,753,134,0,1046,100,1187,9472,8994,928,21,16748,19178,114,16584,347,0,27980,50
2924,91.931,5,751,753,133,0,1051,101,1187,9505,8981,127,21,16884,19214,-74,16614,343,0,27982,50
2924,92.951,5,752,755,133,0,1052,101,1184,9469,8976,166,20,17032,19292,626,16650,353,0,27870,50
2924,93.971,5,751,753,136,0,1052,101,1185,9447,9046,471,21,16893,19330,-460,16602,344,0,28022,50
2924,94.991,5,752,752,134,0,1052,101,1184,9509,8967,542,21,16851,19104,-390,16546,346,0,27994,50
2924,96.041,5,752,753,133,0,1054,100,1185,9506,8956,406,21,16724,19126,-349,16630,357,0,28002,50
2924,97.061,5,751,753,133,0,1057,100,1186,9429,9037,817,21,17163,19138,-303,16582,352,0,28006,50
2924,98.081,5,751,753,133,0,1058,101,1184,9489,8983,821,21,16793,19160,-76,16498,344,0,27884,50
2924,99.101,5,752,754,134,0,1060,101,1185,9410,9018,421,21,16944,19178,270,16546,352,0,27870,50
2924,100.12,5,751,754,133,0,1058,100,1186,9424,9057,366,21,16878,19310,744,16428,353,0,27998,50
2924,101.14,5,752,753,132,0,1057,101,1185,9471,8989,568,21,16831,19314,894,16372,355,0,28002,50
2924,102.16,5,752,753,132,0,1055,101,1182,9425,9016,399,21,16790,19130,-20,16426,345,1,27858,50
2924,103.21,5,752,753,135,0,1057,100,1183,9495,8955,161,21,16565,19224,-75,16374,357,0,27880,50
2924,104.71,5,752,753,134,0,1062,101,1186,9481,9028,55,21,16691,19136,-352,16474,343,0,28010,50
2924,105.73,5,751,752,134,0,1053,100,1183,9462,9003,512,21,16830,19244,-6,16506,344,0,28030,50
2924,106.75,5,751,752,133,0,1059,101,1184,9511,8990,208,21,17093,19100,54,16408,348,0,28012,50
2924,107.77,5,752,753,134,0,1058,100,1183,9418,9029,409,21,16652,19294,72,16526,350,0,27878,50
2924,108.82,5,752,754,133,0,1059,101,1186,9507,8974,609,21,16759,19186,143,16618,344,0,28002,50
2924,109.84,5,751,753,133,0,1058,100,1185,9415,9035,571,20,16841,19312,-440,16586,347,0,27998,50
2924,110.86,5,752,753,134,0,1057,101,1184,9414,9046,484,21,16661,19318,130,16562,348,0,28012,50
2925,10.709,4,751,752,133,0,630,100,1223,9431,9062,-755,26,16899,20002,77,16840,352,0,27644,49
2925,10.719,4,751,753,133,0,637,101,1221,9443,9050,-1421,26,16512,19998,-64,16754,350,0,27632,49
2925,11.765,4,751,753,132,0,624,101,1221,9442,9060,-1564,26,16502,19990,-376,16922,342,0,27550,49
2925,12.759,4,751,754,131,0,606,101,1223,9521,9002,-1350,26,16274,20062,-281,16754,344,0,27370,49
2925,13.825,4,751,756,132,0,575,100,1203,9459,9084,-1149,26,16683,20176,-759,16736,347,0,27302,49
2925,14.839,4,751,752,135,0,681,100,1176,9527,9015,221,25,16889,20150,110,15476,348,1,27308,49
2925,15.858,4,751,754,133,0,1629,101,1147,9486,9064,-89,25,16690,19312,-381,17220,346,0,28086,49
2925,16.879,4,751,753,135,0,1825,101,1185,9467,9120,-316,25,16632,19580,-388,16078,354,0,27756,48
2925,17.898,4,752,753,134,0,1785,101,1202,9465,9145,362,24,16722,19556,-376,16380,354,0,27962,48
2925,18.944,4,751,753,133,0,1422,101,1205,9503,9021,341,24,16710,19562,-886,16780,353,0,27858,49
2925,19.939,4,751,754,135,0,1667,100,1161,9445,9075,-708,24,16743,19354,4,16284,360,0,27844,49
2925,20.959,4,751,753,136,0,1657,101,1187,9475,9052,-1275,25,16506,19598,55,16618,345,0,27862,48
2925,21.979,4,751,754,134,0,1679,101,1193,9502,9033,-679,24,16893,19514,904,16410,349,0,27898,49
2925,23,4,752,753,133,0,1685,101,1182,9455,9091,-460,25,16747,19614,-686,16550,347,0,27846,49
2925,24.019,4,752,753,134,0,1695,101,1186,9475,9066,-972,25,16864,19352,-77,15994,354,0,27848,49
2925,25.039,4,751,752,134,0,1718,102,1186,9504,9030,-830,25,16491,19490,588,16200,356,1,27836,49
2925,26.059,4,751,753,131,0,1746,101,1186,9451,9034,-1069,25,16730,19228,0,16578,350,0,27850,49
2925,27.079,4,751,753,134,0,1760,101,1186,9465,9095,-1223,24,16426,19388,-16,16526,352,0,27996,49
2925,28.1,4,751,754,132,0,1769,101,1187,9510,9027,-1412,24,16702,19382,103,16138,354,0,27804,49
2925,29.118,4,752,754,132,0,1777,101,1187,9501,9015,-1627,24,16654,19304,149,16090,360,0,27942,49
2925,30.14,4,751,753,126,0,1775,100,1186,9504,9049,-1645,24,16388,19352,145,16540,354,0,27844,49
2925,31.186,4,751,752,133,0,1775,102,1187,9436,9091,-920,24,16901,19310,16,16382,346,0,27818,49
2925,32.179,4,752,753,133,0,1781,100,1187,9470,9052,-1472,23,16692,19172,-72,16516,345,0,27886,49
2925,33.198,4,752,754,131,0,1779,100,1186,9471,9044,-840,23,16462,19162,34,16042,347,0,27882,49
2925,34.219,4,752,752,133,0,1781,102,1183,9511,9046,-868,23,16494,19164,-93,16642,349,0,27988,49
2925,35.238,4,752,754,132,0,1790,101,1189,9409,9099,-1537,23,16188,19260,32,16350,356,1,27790,49
2925,36.259,4,752,753,134,0,1782,100,1185,9469,9017,-803,23,16502,19252,115,16818,348,0,27796,49
2925,37.278,4,752,753,130,0,1783,101,1184,9457,9060,-914,23,16288,19402,-77,16766,340,0,27958,49
2925,38.299,4,752,754,134,0,1781,102,1185,9464,9089,-598,23,16833,19368,492,16684,344,0,28010,49
2925,39.319,4,752,753,132,0,1786,101,1186,9484,9039,-347,24,16278,19170,1166,16168,348,1,27986,49
2925,40.339,4,751,753,131,0,1780,100,1185,9454,9063,-1674,23,16313,19210,66,16310,358,1,27806,49
2925,41.358,4,751,755,133,0,1779,100,1185,9515,9006,-1836,23,16642,19228,158,16100,347,1,27992,49
2925,42.379,4,752,753,130,0,1784,101,1183,9505,9019,-1059,23,16151,19120,20,16434,345,0,27960,49
2925,43.426,4,752,753,133,0,1774,101,1184,9521,9009,-686,23,16463,19154,100,16280,343,0,28002,49
2925,44.624,4,752,754,134,0,1776,100,1182,9532,9017,-447,24,16750,19246,-424,16696,342,0,28004,49
2925,45.727,4,752,754,135,0,1776,101,1188,9491,9028,-894,24,16688,19136,-79,16742,348,0,27930,49
2925,46.698,4,751,753,133,0,1773,100,1184,9456,9121,295,24,16444,19136,12,16448,343,1,28002,49
2925,47.719,4,752,754,135,0,1769,101,1183,9444,9068,-902,23,16929,19310,96,16776,347,0,27812,49
2925,48.738,4,751,754,133,0,1768,100,1184,9427,9048,19,24,16634,19182,-295,16634,347,0,27924,49
2925,49.759,4,752,753,135,0,1765,100,1186,9421,9069,-1385,24,16496,19256,-324,16710,342,0,27836,49
2925,50.779,4,751,753,133,0,1760,100,1186,9471,9102,-670,24,16209,19192,-44,16266,347,1,27894,49
2925,51.799,4,752,754,133,0,1751,101,1185,9466,9021,-1361,24,16603,19258,-39,16826,344,0,28036,49
2925,52.843,4,751,753,134,0,1737,101,1188,9488,9009,-1965,23,16311,19154,-468,16564,356,1,27938,49
2925,53.868,4,751,752,133,0,1656,100,1188,9492,9007,-1009,24,16409,19268,-388,16498,351,0,27926,49
2925,54.889,4,752,754,134,0,1441,100,1194,9426,9116,391,23,16429,19396,-1025,16908,354,0,27790,49
2925,55.909,4,752,754,132,0,1161,101,1189,9470,9058,245,24,16406,19590,-94,16882,353,0,27746,49
2925,56.929,4,752,753,135,0,941,100,1187,9457,9085,2,25,16206,19716,-391,16732,350,0,27610,49
2925,57.948,5,751,754,136,0,796,100,1195,9429,9053,-181,26,16403,19852,27,16458,351,0,27484,49
2925,58.97,5,751,752,134,0,710,101,1214,9520,8995,-520,24,16215,19912,-3,16630,352,0,27496,49
2925,60.019,5,752,753,132,0,693,101,1193,9449,9064,-956,25,16471,19920,-589,16576,344,0,27510,49
2925,61.01,5,752,754,132,0,687,100,1185,9511,9001,-207,24,16252,19926,-878,16608,344,0,27502,50
2925,62.028,5,752,753,135,0,676,101,1182,9457,9042,-362,25,16283,19920,-435,16690,349,0,27486,50
2925,63.049,5,752,753,135,0,663,100,1186,9521,8999,-324,25,16339,19940,-410,16748,345,0,27494,49
2925,64.069,5,752,753,133,0,656,100,1184,9455,9051,-846,25,16354,19944,39,16746,355,0,27348,49
2925,65.09,5,752,753,135,0,640,101,1184,9431,9062,-1290,25,16159,20012,97,16600,342,0,27430,49
2925,66.108,5,752,752,132,0,630,101,1187,9474,8990,-1404,25,16502,20048,14,16632,347,0,27266,49
2925,67.129,5,752,754,131,0,628,100,1184,9508,9046,-1597,26,16150,19972,-469,16714,352,0,27446,49
2925,68.148,5,752,753,132,0,614,101,1185,9520,9000,-476,25,16258,20028,-361,16492,347,0,27322,49
2925,69.17,5,752,753,136,0,595,101,1184,9506,9016,-1668,26,16487,20210,-561,16642,342,0,27272,49
2925,70.189,5,752,754,134,0,564,100,1173,9461,9091,-1269,25,16204,20236,-519,16448,356,0,27038,49
2925,71.21,5,752,752,135,0,543,101,1180,9551,9055,-497,24,16401,20276,-395,16582,351,0,27132,49
2925,72.254,5,752,753,135,0,534,100,1183,9578,9036,-545,25,15903,20246,-339,16790,354,0,27130,49
2925,73.269,5,752,755,132,0,548,100,1187,9591,9055,59,24,16069,20388,-480,16316,350,0,27060,49
2925,74.29,5,752,753,135,0,586,101,1194,9580,9093,1119,22,16613,20458,156,15936,347,1,27386,49
2925,75.31,5,752,754,133,0,679,101,1197,9563,9068,559,21,16973,19952,280,16508,352,0,27556,49
2925,76.33,5,751,753,134,0,773,100,1188,9497,9122,327,21,16638,19916,120,16266,344,0,27760,50
2925,77.35,5,752,754,134,0,876,101,1186,9528,8947,839,22,16472,19546,720,16316,342,0,27828,50
2925,78.368,5,752,753,135,0,993,101,1186,9503,8949,-400,22,16682,19260,2,16682,351,0,27900,50
2925,79.389,5,752,753,133,0,1027,100,1182,9451,8938,-159,22,16778,19126,-9,16564,356,0,28016,50
2925,80.408,5,752,753,132,0,1032,101,1187,9512,8920,-357,22,16707,19310,40,16512,353,0,28026,50
2925,81.429,5,752,754,132,0,1031,101,1187,9517,8998,-292,21,16811,19148,-340,16624,349,0,27898,50
2925,82.448,5,752,754,134,0,1039,101,1184,9462,9008,-716,22,16741,19296,147,16628,345,0,28018,50
2925,83.469,5,752,753,131,0,1038,100,1184,9448,8978,-691,22,16997,19210,108,16440,354,0,28020,50
2925,84.489,5,752,753,135,0,1040,102,1189,9442,9032,-846,22,16690,19272,143,16408,354,0,28034,50
2925,85.51,5,751,752,135,0,1041,101,1184,9462,9054,-29,22,16816,19312,254,16424,344,0,28028,50
2925,86.528,5,752,754,132,0,1043,101,1185,9486,8952,-235,22,16485,19330,-10,16622,356,0,27898,50
2925,87.55,5,751,754,132,0,1040,101,1185,9517,8960,-91,22,16568,19284,66,16468,350,0,28024,50
2925,88.569,5,752,753,134,0,1044,100,1185,9451,9056,-467,21,16721,19310,-280,16490,350,0,28022,50
2925,89.589,5,752,754,132,0,1046,101,1185,9517,8951,-871,22,16775,19094,-60,16514,353,0,28024,50
2925,90.608,5,752,753,131,0,1049,101,1186,9497,8975,-466,22,16658,19176,155,16422,347,0,28044,50
2925,91.654,5,752,752,135,0,1048,100,1185,9444,9044,-813,22,16859,19224,10,16512,351,0,28042,50
2925,92.648,5,752,752,133,0,1048,101,1184,9464,8991,-382,22,16553,19130,796,16546,356,0,28044,50
2925,93.67,5,752,752,133,0,1051,100,1184,9520,8945,-75,22,16449,19154,4,16674,352,0,28036,50
2925,94.689,5,752,754,132,0,1052,101,1185,9486,8974,-410,22,16875,19130,95,16530,344,0,28044,50
2925,95.71,5,751,753,134,0,1055,100,1185,9496,8959,-109,22,16934,19078,63,16582,352,1,28036,50
2925,96.728,5,751,752,133,0,1051,101,1185,9462,9010,-97,22,16746,19072,10,16616,347,0,28020,50
2925,97.75,5,751,753,133,0,1055,101,1185,9433,9014,-667,22,16787,19148,97,16656,354,0,28030,50
2925,98.769,5,752,754,135,0,1053,101,1185,9439,9024,-559,22,17000,19198,72,16540,348,0,28054,50
2925,99.79,5,752,753,134,0,1054,101,1184,9494,8945,-551,22,16786,19190,174,16506,344,0,28050,50
2925,100.81,5,752,753,132,0,1057,101,1185,9456,8969,-407,22,16852,19298,156,16468,346,0,28044,50
2925,101.83,5,751,753,133,0,1053,100,1184,9496,8960,116,22,16766,19294,139,16466,345,1,28034,50
2925,102.85,5,752,752,131,0,1053,102,1183,9434,9020,-756,22,16627,19292,-76,16452,343,0,28022,50
2925,103.89,5,752,752,135,0,1055,101,1186,9444,8998,-720,22,16633,19110,338,16640,347,0,27890,50
2925,104.89,5,752,754,132,0,1056,101,1184,9474,9023,-192,22,16487,19208,324,16642,348,0,28030,50
2925,105.91,5,752,753,133,0,1057,101,1184,9480,8963,-514,22,16605,19090,762,16668,356,0,27878,50
2925,106.93,5,752,753,135,0,1057,100,1185,9429,9008,-405,22,16453,19080,272,16636,352,0,27880,50
2925,107.95,5,752,753,131,0,1054,101,1184,9487,8972,-176,22,16355,19068,410,16656,356,0,27894,50
2925,108.97,5,752,753,133,0,1053,100,1184,9516,8947,-325,22,16834,19286,462,16692,346,0,28034,50
2925,109.99,5,752,753,135,0,1057,100,1185,9501,8956,-639,22,16806,19268,-68,16688,354,0,28038,50
2925,111.01,5,752,753,135,0,1058,101,1184,9507,8955,-948,22,16740,19174,426,16576,346,0,28034,50
2926,10.709,4,751,752,133,0,630,100,1223,9431,9062,-755,26,16899,20002,77,16840,352,0,27644,49
2926,10.71,4,751,754,136,0,629,101,1226,9443,9024,-1381,26,16489,19978,476,16774,354,0,27620,49
2926,11.73,4,751,753,135,0,618,101,1222,9472,9043,-1106,26,16447,20000,-7,16796,349,0,27558,49
2926,12.75,4,751,752,132,0,595,100,1218,9497,9023,-197,26,16786,20106,11,16554,357,0,27304,49
2926,13.85,4,751,754,135,0,565,100,1196,9463,9054,-1616,27,16468,20044,-598,16716,353,0,27300,49
2926,14.87,4,751,753,134,0,1042,100,1157,9481,9009,28,28,16173,19922,2984,15344,349,3,28080,49
2926,15.891,4,751,755,135,0,1778,100,1155,9487,9047,-1260,25,16373,19194,-875,16854,357,1,27784,48
2926,16.91,4,751,752,134,0,1824,100,1196,9505,9097,-429,25,16729,19570,110,16210,350,1,27844,48
2926,17.931,4,752,752,134,0,1591,101,1205,9471,9007,-369,25,16667,19288,96,16492,349,1,27978,48
2926,18.95,4,751,753,132,0,1478,100,1195,9525,8998,-1073,25,16419,19318,109,16818,342,0,27792,49
2926,19.971,4,752,753,134,0,1655,102,1167,9442,9057,-1226,25,16517,19264,-323,16730,354,0,27902,49
2926,20.99,4,752,753,129,0,1687,100,1196,9506,9048,-1597,25,16660,19240,-607,16710,349,0,27922,49
2926,22.035,4,752,753,134,0,1688,100,1184,9448,9059,-956,25,16225,19300,-68,17066,347,0,27994,49
2926,23.06,4,752,753,131,0,1687,101,1182,9471,9078,-805,25,16666,19350,123,16816,346,0,27834,49
2926,24.08,4,752,754,133,0,1700,100,1183,9423,9059,-1230,25,16634,19224,806,16382,348,0,27846,49
2926,25.102,4,751,754,132,0,1734,100,1189,9439,9038,-1344,25,16485,19392,924,16344,347,0,27818,49
2926,26.121,4,751,753,135,0,1753,101,1187,9485,9047,-2076,24,16444,19298,88,16320,343,1,27864,49
2926,27.184,4,752,754,134,0,1772,102,1186,9487,9032,-932,24,16575,19376,6,16268,348,0,27790,49
2926,28.159,4,751,753,136,0,1774,101,1184,9477,9076,-1608,24,16615,19276,-53,16480,356,0,27878,49
2926,29.18,4,752,753,136,0,1780,101,1188,9506,8998,-886,24,16526,19374,-268,16362,342,0,27876,49
2926,30.199,4,751,753,133,0,1779,100,1185,9483,9049,-1219,24,16399,19154,-302,16532,355,0,27988,49
2926,31.221,4,752,753,135,0,1785,101,1185,9472,9030,-1016,23,16893,19216,-353,16836,348,0,27742,49
2926,32.24,4,752,754,131,0,1779,101,1187,9496,9047,-899,23,16527,19334,446,16116,353,0,27926,49
2926,33.261,4,752,754,134,0,1778,101,1183,9489,9024,-309,23,16707,19410,124,16580,360,0,28022,49
2926,34.31,4,751,753,135,0,1784,101,1188,9440,9068,-1313,23,16545,19344,320,16084,350,1,27898,49
2926,35.33,4,752,753,133,0,1783,100,1186,9433,9105,-1733,23,16711,19094,159,16618,359,0,27958,49
2926,36.351,4,752,753,134,0,1786,100,1186,9474,9046,-361,23,16709,19274,36,16402,356,0,27848,49
2926,37.371,4,752,753,131,0,1786,101,1184,9433,9048,-1469,23,16360,19128,-337,16442,349,0,27884,49
2926,38.391,4,752,753,134,0,1789,101,1184,9493,9037,-438,23,16488,19396,430,16774,351,0,27978,49
2926,39.41,4,752,754,132,0,1791,101,1184,9449,9114,-1873,23,16172,19272,350,16272,355,1,27842,49
2926,40.431,4,752,753,133,0,1786,101,1185,9461,9050,-988,23,16500,19240,-25,16454,342,0,28034,49
2926,41.476,4,751,754,133,0,1779,100,1184,9434,9128,-1302,23,16562,19116,-389,16680,352,1,27976,49
2926,42.47,4,752,754,133,0,1778,100,1182,9429,9093,-1594,23,16390,19262,332,16158,343,0,28006,49
2926,43.49,4,752,754,132,0,1782,100,1184,9468,9042,-445,23,16451,19278,36,16410,354,0,27806,49
2926,44.714,4,753,754,133,0,1781,101,1187,9477,9053,-1310,23,16595,19116,77,16260,347,0,27964,49
2926,45.57,4,752,754,130,0,1780,100,1187,9532,9010,-1766,23,16113,19300,-87,16644,351,1,27832,49
2926,46.59,4,751,753,136,0,1771,100,1185,9455,9036,-2141,23,16730,19160,99,16166,350,0,28020,49
2926,47.61,4,752,752,132,0,1775,101,1184,9457,9086,-1188,24,16278,19408,-538,16790,352,0,27986,49
2926,49.141,4,752,753,133,0,1769,101,1187,9487,9043,-904,23,16773,19272,-44,16456,346,0,28018,49
2926,50.16,4,752,752,136,0,1763,102,1186,9439,9089,-199,23,16679,19114,55,16848,355,1,27988,49
2926,51.181,4,752,754,135,0,1756,100,1185,9450,9073,213,24,16776,19288,28,16586,352,1,27996,49
2926,52.226,4,751,751,136,0,1747,102,1184,9455,9041,-282,24,16350,19310,88,16240,349,0,27822,49
2926,53.221,4,751,751,136,0,1704,101,1187,9432,9065,-1972,24,16299,19320,-381,16854,346,1,27898,49
2926,54.24,4,751,753,137,0,1466,101,1194,9512,9006,-481,23,16737,19318,-725,17144,348,0,27814,49
2926,55.261,4,751,754,133,0,1226,100,1193,9437,9075,537,24,16480,19546,-456,16686,344,0,27760,49
2926,56.28,4,752,754,132,0,995,100,1190,9492,9004,798,25,16237,19606,123,16546,356,1,27608,49
2926,57.301,5,751,753,134,0,843,101,1188,9432,9083,703,24,16525,19758,-950,16678,349,0,27556,49
2926,58.32,5,752,754,133,0,721,100,1219,9520,8981,-998,25,16155,19894,-563,16634,353,0,27522,49
2926,59.37,5,752,753,134,0,696,100,1199,9446,9049,-213,23,16642,19898,-503,16742,344,0,27526,49
2926,60.36,5,752,754,136,0,689,101,1184,9510,8993,-828,24,16551,19926,-330,16560,340,0,27516,50
2926,61.381,5,752,753,132,0,679,101,1182,9484,9031,-701,24,16500,19928,-292,16770,352,0,27508,50
2926,62.4,5,751,752,132,0,671,100,1185,9514,9031,-333,24,16420,19924,-426,16780,343,0,27504,50
2926,63.422,5,752,754,134,0,663,101,1186,9437,9064,-1199,24,16387,19942,110,16594,346,0,27452,50
2926,64.44,5,752,753,132,0,652,101,1183,9469,9057,-364,25,16246,19958,-660,16762,347,0,27502,50
2926,65.46,5,752,752,133,0,639,100,1190,9447,9040,-1757,25,16584,20100,-358,16552,344,0,27346,50
2926,66.481,5,752,753,132,0,630,100,1187,9476,9009,-1124,25,16136,20180,-259,16496,342,0,27376,50
2926,67.5,5,752,753,136,0,613,101,1182,9497,9045,-1202,25,16160,19914,-293,16672,351,0,27394,50
2926,68.52,5,752,753,135,0,602,100,1180,9465,9030,-1338,26,16067,20170,476,16458,357,0,27256,49
2926,69.54,5,752,754,133,0,582,101,1178,9425,9098,-1026,26,16196,20276,-741,16592,354,0,27338,49
2926,70.561,5,752,753,132,0,558,101,1179,9473,9108,-1482,27,15706,20122,49,16778,347,0,27214,49
2926,71.606,5,752,754,133,0,542,100,1182,9520,9095,-1210,25,16396,20322,-608,16568,347,0,27086,49
2926,72.6,5,751,753,132,0,546,102,1190,9502,9117,-1154,24,16014,20402,-364,16386,359,0,27124,49
2926,73.62,5,752,753,133,0,573,101,1188,9518,9110,-405,23,16187,20394,380,16148,356,0,27142,49
2926,74.642,5,751,753,135,0,649,100,1193,9514,9121,512,21,16792,20084,-60,16854,356,0,27626,49
2926,75.66,5,752,753,134,0,724,101,1194,9516,9060,1162,20,17003,19886,252,16290,352,0,27626,49
2926,76.681,5,752,753,131,0,838,102,1188,9515,8986,439,21,16854,19566,-74,16448,341,0,27884,50
2926,77.7,5,751,752,132,0,936,101,1184,9439,9032,772,22,16541,19296,-87,16284,357,0,27828,50
2926,78.721,5,752,753,131,0,1019,100,1188,9444,9062,900,21,16866,19146,918,16328,345,0,27988,50
2926,79.74,5,752,753,134,0,1027,102,1184,9444,9019,810,21,16570,19208,264,16514,350,0,27986,50
2926,80.761,5,751,754,135,0,1024,101,1184,9516,9055,310,21,16891,19170,750,16330,351,0,28016,50
2926,81.78,5,751,753,132,0,1029,102,1184,9499,8961,556,21,16474,19196,122,16510,351,1,28012,50
2926,82.801,5,751,753,131,0,1036,101,1183,9532,9015,902,21,16645,19118,56,16524,355,0,27874,50
2926,83.82,5,752,752,134,0,1042,101,1185,9492,9041,-44,21,16809,19308,124,16236,354,0,28020,50
2926,84.841,5,752,753,134,0,1037,101,1186,9474,9048,-272,21,16913,19324,137,16412,350,0,27956,50
2926,85.86,5,752,752,136,0,1039,100,1186,9459,9022,482,21,16975,19342,46,16376,345,0,27868,50
2926,86.881,5,752,753,132,0,1041,100,1183,9472,9039,539,21,16766,19094,17,16238,356,0,27966,50
2926,87.9,5,752,754,135,0,1042,100,1186,9435,9024,66,21,17014,19110,-74,16234,347,0,27982,50
2926,88.921,5,752,752,135,0,1047,101,1186,9441,9036,351,22,16743,19286,82,16418,356,0,27814,50
2926,89.94,5,751,753,134,0,1047,100,1186,9526,8986,355,21,17067,19330,6,16366,352,0,27844,50
2926,90.986,5,752,754,131,0,1043,101,1184,9464,9037,797,21,16791,19160,46,16274,348,0,27828,50
2926,91.98,5,752,753,132,0,1052,100,1184,9450,9039,1030,21,16724,19172,2,16278,343,0,27836,50
2926,93,5,752,752,132,0,1046,100,1183,9491,8957,449,21,16567,19240,132,16446,349,0,28008,50
2926,94.02,5,751,754,131,0,1050,101,1184,9475,9012,721,21,16616,19180,142,16352,347,0,27924,50
2926,95.04,5,752,753,133,0,1055,100,1187,9482,8996,123,21,16917,19290,-302,16386,343,0,28030,50
2926,96.069,5,752,753,132,0,1054,102,1185,9478,9006,645,22,16577,19214,-80,16394,345,0,28018,50
2926,97.092,5,751,754,134,0,1049,100,1185,9426,9033,154,21,16660,19198,-287,16520,349,0,27830,50
2926,98.11,5,752,753,134,0,1051,100,1183,9497,9003,359,21,16736,19258,129,16476,350,0,27992,50
2926,99.135,5,752,753,133,0,1052,101,1183,9474,9014,495,21,16799,19214,56,16496,349,0,27998,50
2926,100.15,5,752,753,132,0,1053,100,1186,9486,8992,471,21,16908,19180,324,16406,346,1,27838,50
2926,101.17,5,751,754,131,0,1054,100,1184,9489,9004,906,22,16578,19286,782,16336,343,1,27836,50
2926,102.19,5,752,754,131,0,1059,100,1185,9429,9053,1238,21,16629,19322,-420,16306,344,0,27984,50
2926,103.23,5,752,754,134,0,1054,100,1182,9431,9065,334,21,17050,19120,-54,16388,349,0,27984,50
2926,104.23,5,752,754,132,0,1057,101,1185,9434,9047,509,21,16643,19318,-32,16202,343,1,27966,50
2926,105.3,5,752,754,132,0,1054,100,1184,9466,8990,673,21,16742,19342,120,16174,351,1,27884,50
2926,106.3,5,752,754,131,0,1060,100,1185,9547,8962,308,21,16788,19108,122,16404,344,0,27954,50
2926,107.32,5,752,752,133,0,1053,100,1184,9510,8963,509,21,16815,19234,6,16336,344,0,28046,50
2926,108.34,5,752,755,135,0,1055,100,1184,9476,8999,803,22,16748,19200,188,16366,359,0,27804,50
2926,109.36,5,752,753,131,0,1054,101,1185,9509,8964,403,21,16496,19344,28,16328,344,0,27992,50
2926,110.38,5,752,753,132,0,1051,100,1183,9480,8982,754,21,16543,19330,-265,16336,344,0,27850,50
2926,111.4,5,751,753,133,0,1055,101,1186,9534,8961,464,21,16756,19108,150,16354,344,0,27868,50
2927,9.6904,4,751,753,135,0,646,101,1231,9424,9076,-696,25,17173,19988,-80,16704,347,0,27636,49
2927,10.71,4,751,754,136,0,629,101,1226,9443,9024,-1381,26,16489,19978,476,16774,354,0,27620,49
2927,11.729,4,751,753,132,0,613,100,1224,9445,9071,-1194,26,16636,20060,-507,16632,357,0,27422,49
2927,12.75,4,751,754,131,0,589,101,1220,9440,9082,-1009,26,16562,20078,-303,17022,339,0,27474,49
2927,13.77,4,752,754,135,0,565,102,1197,9441,9050,-1491,27,16252,20070,-91,16694,359,0,27344,49
2927,14.799,4,751,754,136,0,942,101,1163,9441,9042,-674,28,16283,20302,1128,15010,349,0,27808,50
2927,15.819,4,751,753,133,0,1788,102,1155,9499,9032,-2431,25,16688,19444,-1048,16160,345,0,27598,48
